Post ID,Account ID,Account username,Account name,Description,Duration (sec),Publish time,Permalink,Post type,Data comment,Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
17895231573338062,17841406860905948,init.fiu,INIT FIU,"Arduino in Action 🤖 Ready to dive into hardware? Learn how Arduino controls LEDs, motor speeds, and brings your projects to life!  Whether you’re new to microcontrollers or want hands-on experience with real hardware, this session is for you. Come explore, experiment, and create with us.  📅 Monday, October 13 | 4–6 PM 📍 PG 116 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #arduino #innovation #initexplore",0,10/10/2025 12:18,https://www.instagram.com/p/DPopmbDjinv/,IG carousel,,Lifetime,3640,892,37,3,0,0,2
17875760922328798,17841406860905948,init.fiu,INIT FIU,"Crack the Tech Interview Get insider tips on technical interviews, coding prep, and how to stand out to recruiters. Perfect for anyone looking to level up their interview game.  📅 Wednesday, October 15 | 1:30–3 PM 📍 CASE 132 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #careerprep #reach #techinterviews",0,10/11/2025 12:00,https://www.instagram.com/p/DPrMSzEjgYl/,IG carousel,,Lifetime,4070,975,46,12,0,3,5
18040323692694339,17841406860905948,init.fiu,INIT FIU,"Ready to start coding? Learn HTML basics and create your very first webpage — perfect for anyone looking to kickstart their web dev journey.  📅 Thursday, October 16 | 4–6 PM 📍 PG5 155 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #webdev #initexplore #technology",0,10/13/2025 12:07,https://www.instagram.com/p/DPwXFUgjkY_/,IG carousel,,Lifetime,3912,959,32,2,0,2,3
18076035026515828,17841406860905948,init.fiu,INIT FIU,"🎮 Bring Mario to life! Learn how to program movement, jumping, and camera control — the building blocks behind every platform game.  📅 Wednesday, October 15 | 4–6 PM 📍 VH 131 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #gamedev #initexplore",0,10/13/2025 15:00,https://www.instagram.com/p/DPwqcoxD9DI/,IG carousel,,Lifetime,3303,811,31,3,0,1,1
18056243456248208,17841406860905948,init.fiu,INIT FIU,"🧠At ShellHacks 2025, Team VL-ADK took AI to the real world — building a robot powered by Google Cloud’s ADK that can find and navigate to everyday objects.  Their robot uses a YOLO-based vision model and agentic workflows to locate items, mark their position, and autonomously drive toward them.  By leveraging Google ADK’s orchestration tools, they combined AI reasoning, tool-calling, and robotic control — all with limited resources but maximum creativity.  Interested in building with Google ADK / A2A? Learn more at goo.gle/adk.  @googlecloud #ShellHacks #INITatFIU #VLADK #GoogleADK #A2A #AIinAction #Robotics #AIforGood",0,10/15/2025 21:16,https://www.instagram.com/reel/DP2fD7CjNc2/,IG reel,,Lifetime,4297,2507,156,61,0,18,6
17942400678068920,17841406860905948,init.fiu,INIT FIU,"Come to our next INIT Explore class and keep learning with us! Let’s keep building, creating, and exploring Arduinos together.  📅 Monday, October 20 | 3:30–5:30 PM 📍 PG6 116 | Open to everyone  #weareinit #initexplore #fiu #arduino #technology",0,10/16/2025 15:12,https://www.instagram.com/p/DP4aOZ4jwvz/,IG carousel,,Lifetime,2583,620,32,3,0,0,2
18027804641733133,17841406860905948,init.fiu,INIT FIU,"Check out CtrlARM, one of the incredible projects built at ShellHacks 2025 using Google Cloud’s A2A/ADK! 💪💻  CtrlARM was created to help people with mobility challenges use computers more easily. The team leveraged Google ADK to power intelligent agents that can communicate, deliberate, and decide together which one is best suited to perform a user’s task — from identifying apps on screen to enabling adaptive controls. 🤖✨  By connecting multiple agents through A2A, they built a truly collaborative AI system that makes computers more accessible for everyone.  Interested in building with Google Cloud A2A/ADK? Start your journey today at goo.gle/adk!  @googlecloud #ShellHacks #INITatFIU #GoogleADK #A2A #AccessibilityInTech #AIforGood",0,10/16/2025 16:00,https://www.instagram.com/reel/DP4fuzejhiv/,IG reel,,Lifetime,4514,2641,96,15,0,15,3
18204243499311084,17841406860905948,init.fiu,INIT FIU,"Ready to dive into AI? Learn the core concepts behind Artificial Intelligence and Machine Learning — and how models learn to make predictions.  📅 Tuesday, October 21 | 2:30–4:30 PM 📍 AHC5 201 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #fiu #technology #artificialintelligence #machinelearning #init",0,10/17/2025 12:26,https://www.instagram.com/p/DP6sCEKDmiM/,IG carousel,,Lifetime,2906,717,24,14,0,0,2
17890943997223232,17841406860905948,init.fiu,INIT FIU,"Hear from FIU students who’ve landed internships and learn how you can too! Gain insights, tips, and real experiences that’ll help you take your next big step.  📅 Wednesday, October 22 | 1:30–3 PM 📍 CASE 132 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #fiu #technology #internships #careerprep #init",0,10/17/2025 15:00,https://www.instagram.com/p/DP69rfzDqln/,IG carousel,,Lifetime,3689,988,65,8,0,0,5
18003189890820780,17841406860905948,init.fiu,INIT FIU,"Check out A11Y Tools, one of the amazing projects built at ShellHacks 2025 using Google Cloud’s A2A/ADK! 💡  A11Y Tools is a Gemini-powered Chrome extension designed to make web pages more accessible for everyone. The team built an agentic workflow that integrates Google ADK directly into webpages, allowing users to interact with forms and buttons using natural language and voice commands. 🗣️💻  Their biggest takeaway? Think of agents like a team — each LLM has a role, and the right tools make collaboration seamless.  Interested in building with Google Cloud A2A/ADK? Start your journey today at goo.gle/adk!  @googlecloud #ShellHacks #INITatFIU #GoogleADK #A2A #AccessibilityInTech #AIforGood",0,10/17/2025 16:00,https://www.instagram.com/reel/DP7EfhGDmpM/,IG reel,,Lifetime,1987,1275,46,1,0,0,3
18063934919111263,17841406860905948,init.fiu,INIT FIU,"🎮 Keep your Mario project going! Join us to build platforms, pipes, and layouts for fun and creative gameplay.  📅 Wednesday, October 22 | 4:30–6:30 PM 📍 VH 131 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #gamedev #explore",0,10/18/2025 15:30,https://www.instagram.com/p/DP9l4M5Dw-8/,IG carousel,,Lifetime,2485,534,21,0,0,0,0
18345510046161820,17841406860905948,init.fiu,INIT FIU,"🚗 Team Draura brought driver safety to life at ShellHacks 2025 using Google Cloud’s ADK and Gemini!  After witnessing a serious crash on their way to the event, the team set out to rethink how people learn to drive safely. Draura is a 3D driving simulation that blends real Google Maps data with retro Game Boy-style visuals, letting players navigate real streets, face real hazards, and answer safety questions in real time.  Powered by multi-agent systems built with Google ADK, the game’s AI agents generate dynamic, location-aware scenarios and questions based on real-world traffic data. It’s educational, immersive, and surprisingly fun — turning serious safety training into an engaging experience.  Interested in building with Google Cloud ADK / A2A? Learn more at goo.gle/adk.  @GoogleCloud #ShellHacks #INITatFIU #Draura #GoogleADK #A2A #GeminiAI #AIinAction #SafetyTech #AIforGood #GameDev",0,10/18/2025 16:00,https://www.instagram.com/reel/DP9pYuBDt-t/,IG reel,,Lifetime,4797,1258,38,8,0,0,3
18056486864244512,17841406860905948,init.fiu,INIT FIU,"💻 Time to make your webpage stand out! Learn how to style your project with colors, fonts, and layouts at our next INIT Explore workshop.  📅 Thursday, October 23 | 4–6 PM 📍 PG5 155 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #webdev #explore",0,10/18/2025 18:00,https://www.instagram.com/p/DP93CuZj3Zi/,IG carousel,,Lifetime,3003,658,28,0,0,0,2
17896972548180420,17841406860905948,init.fiu,INIT FIU,"Join our next INIT Explore session and take your robotics skills to the next level! Learn new ways to enhance your projects and keep experimenting with what’s possible.  📅 Monday, October 27 | 3:30–5:30 PM 📍 PG6 116 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #weareinit #fiu #technology #robotics #initexplore #innovation",0,10/20/2025 18:10,https://www.instagram.com/p/DQDBzeOj5iU/,IG carousel,,Lifetime,3467,834,30,7,0,4,2
18100889836659280,17841406860905948,init.fiu,INIT FIU,"Join our next INIT Explore session and dive into the world of AI! Learn the basics of Deep Learning and how models learn to recognize patterns and make decisions.  📅 Tuesday, October 28 | 2:30–4:30 PM 📍 AHC5 201 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #fiu #technology #artificialintelligence #deeplearning #init",0,10/21/2025 12:30,https://www.instagram.com/p/DQE_vHRjuC9/,IG carousel,,Lifetime,4435,1234,53,38,0,0,3
18073323896224491,17841406860905948,init.fiu,INIT FIU,"💡 Simpler web, smarter browsing. That’s what Team Pathfinder set out to create at ShellHacks 2025 using Google Cloud’s ADK + Gemini 2.5 Flash! 🌐✨  Pathfinder is a Chrome extension that turns messy websites into guided experiences — scanning each page, understanding what you need, and highlighting the exact steps to get there. From students hunting for credible sources to workers managing returns, it makes the internet easier for everyone to use.  Built with HTML, CSS, JavaScript, and Google ADK, the team overcame OS issues, Git chaos, and UI challenges to build a tool that actually helps people — not just tech pros.  @googlecloud #ShellHacks #INITatFIU #GoogleADK #A2A",0,10/21/2025 16:38,https://www.instagram.com/reel/DQFb3xejzQH/,IG reel,,Lifetime,1921,1187,32,1,0,0,5
18545996464020418,17841406860905948,init.fiu,INIT FIU,"Practice solving real interview-style data structure problems and get one step closer to landing that tech internship or full-time role. Let’s level up together!  📅 Wednesday, October 29 | 1:30–3 PM 📍 CASE 132 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #init #fiu #technology #careerprep #datastructures #techinterviews",0,10/23/2025 13:30,https://www.instagram.com/p/DQKQIXwjp0P/,IG carousel,,Lifetime,3088,693,27,4,0,0,4
17953494636013352,17841406860905948,init.fiu,INIT FIU,"Come learn JavaScript and keep building your web development skills with us!  📅 Thursday, October 30 | 4–6 PM 📍 PG5 155 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #init #technology #computerscience #fiu #javascript #webdev",0,10/23/2025 15:00,https://www.instagram.com/p/DQKaaijD0T1/,IG carousel,,Lifetime,3547,772,35,0,0,0,3
18099865552709502,17841406860905948,init.fiu,INIT FIU,"Come power up your project and unlock even more gameplay features! Keep building, keep creating, and make your Mario world even more fun.  📅 Wednesday, October 29 | 4:30–6:30 PM 📍 VH 131 | Open to everyone  Register now → go.fiu.edu/init Become a member → weareinit.org  #init #fiu #gamedev #unity #csharp #computerscience #techcommunity",0,10/24/2025 15:00,https://www.instagram.com/p/DQM_SsAjnGh/,IG carousel,,Lifetime,3451,769,29,1,0,0,0
17945240331059406,17841406860905948,init.fiu,INIT FIU,"Wear your best costume and come hang out with us for tricks, treats, and spooky fun!  📅 Thursday, Oct 30 | 2:30–3:30 PM 📍 AHC5 201 | Open to everyone  #init #fiu #halloween #techcommunity 🕸️✨",0,10/25/2025 15:40,https://www.instagram.com/p/DQPonJjj7zQ/,IG carousel,,Lifetime,5015,1266,66,8,0,0,1
18483852838072041,17841406860905948,init.fiu,INIT FIU,"Come learn the basics of computer networks and get hands-on experience analyzing traffic with Wireshark!  📅 Monday, November 3 | 3:30–5:30 PM 📍 PG6 116 | Open to everyone  #init #fiu #technology #computerscience #networking #wireshark",0,10/29/2025 12:00,https://www.instagram.com/p/DQZikq8jrhj/,IG carousel,,Lifetime,3210,721,23,10,0,0,1
18084645541823994,17841406860905948,init.fiu,INIT FIU,"⚙️ Team SLiM took on a big challenge — making AI faster and more efficient.  Instead of running the same heavy tasks over and over, their project teaches smaller models to handle repeat questions while the bigger ones focus on the tough stuff. The result? Smarter performance, less waiting, and way lower costs 💡  Built at ShellHacks 2025 with Google Cloud’s ADK + Gemini, SLiM keeps improving every time you use it — proving that good tech doesn’t have to be complicated to be clever.  @GoogleCloud #ShellHacks #INITatFIU #SLiM #GoogleADK #GeminiAI #A2A #Innovation #SmartTech #AIforGood",0,10/29/2025 15:00,https://www.instagram.com/reel/DQZ3KfPjjM0/,IG reel,,Lifetime,3411,2019,59,6,0,3,6
18071675897249410,17841406860905948,init.fiu,INIT FIU,"Learn how agentic AI and RAG work, and start building your own AI agents with us.  📅 Tuesday, November 4 | 2:30–4:30 PM 📍 AHC5 201 | Open to everyone  #init #fiu #technology #computerscience #ai #machinelearning",0,10/30/2025 15:00,https://www.instagram.com/p/DQccCVejjxW/,IG carousel,,Lifetime,3298,772,30,5,0,0,2
18110472994514764,17841406860905948,init.fiu,INIT FIU,"💙 Huge thank you to the Google Cloud team for joining us at ShellHacks 2025 and powering this year’s ADK + A2A Challenge!  Hackers spent the weekend building incredible projects with Gemini and ADK, pushing the limits of what agentic AI can do. 🚀  🏆 Winning Projects: 🔹 Beacon – a safety app for pedestrians that helps users stay connected and protected on the go. 🔹 iMPOSTURE – an AI-powered posture coach that encourages better habits for focus and wellness. 🔹 A11Y Tools – a Chrome extension that makes web browsing more accessible for everyone.  Massive thanks to the Google mentors and engineers who guided hackers throughout the weekend — we couldn’t have done it without you! 💫  💻 Interested in building with Google Cloud ADK / A2A? 👉 Learn more at goo.gle/adk￼  @googlecloud #ShellHacks #INITatFIU #GoogleADK #GeminiAI #A2A #Hackathon #Innovation #AIforGood",0,10/31/2025 10:50,https://www.instagram.com/p/DQekPDijuXv/,IG carousel,,Lifetime,5484,1267,105,2,0,0,4
18086592820768182,17841406860905948,init.fiu,INIT FIU,"Collaborate with your team, make progress on your projects, and get ahead before finals! Come code, create, and build with us.  📅 Thursday, November 6 | 3–7 PM 📍 PG5 155 | Open to everyone  #init #fiu #technology #computerscience #hackathon #innovation #studentprojects",0,11/04/2025 12:35,https://www.instagram.com/p/DQpKNVuCbjw/,IG carousel,,Lifetime,3786,890,33,15,0,1,1
18062260427154580,17841406860905948,init.fiu,INIT FIU,"Come learn Linux basics and get your virtual machine up and running! Perfect for anyone building their CS foundation.  📅 Monday, November 10 | 3:30–5:30 PM 📍 PG6 116  #init #fiu #computerscience #technology #linux #virtualmachines",0,11/05/2025 12:00,https://www.instagram.com/p/DQrrFELDm01/,IG carousel,,Lifetime,2960,597,19,0,0,0,1
17850661965543912,17841406860905948,init.fiu,INIT FIU,"Come learn how to connect your project to real data and bring your app to life!  📅 Thursday, November 13 | 4–6 PM 📍 PG5 155  #init #fiu #computerscience #technology #webdev #databases #apis",0,11/08/2025 13:30,https://www.instagram.com/p/DQzjvW2j3Jg/,IG carousel,,Lifetime,3222,730,22,3,0,0,3
18071343305345468,17841406860905948,init.fiu,INIT FIU,"Come learn how to design and animate your own third-person player controller — and keep leveling up your game dev skills with us.  📅 Wednesday, November 12 | 4:30–6:30 PM 📍 VH 131  #init #fiu #gamedev #unity #csharp #computerscience #technology",0,11/09/2025 12:30,https://www.instagram.com/p/DQ2Bm4ujqxF/,IG carousel,,Lifetime,3301,749,21,12,0,0,3
17893834950354283,17841406860905948,init.fiu,INIT FIU,"The Capture the Flag showdown is officially back — and this year? New challenges. New puzzles. New prizes. Same adrenaline. Same mind games. Same heat. 🔥  Build your team. Study up. Or don’t. Just be ready.  🗓️ Friday, Nov 21 📍 PG6 116 👥 Teams up to 4  #init #fiu #ctf #cybersecurity #computerscience #capturetheflag",0,11/10/2025 14:52,https://www.instagram.com/reel/DQ42dYVj6Sj/,IG reel,,Lifetime,3228,1659,79,3,0,3,2
17899982778323694,17841406860905948,init.fiu,INIT FIU,FLAGOPS is back. 🏁 Form your squad. Train up. Get ready. Your mission starts here.  🗓️ Nov 17 | 3:30–5:30 PM 📍 PG6 116 🔗 go.fiu.edu/init  #init #fiu #ctf #cybersecurity #flagops,0,11/11/2025 15:00,https://www.instagram.com/p/DQ7cYsvj3Kf/,IG image,,Lifetime,2744,660,13,5,0,1,0
17986919537858123,17841406860905948,init.fiu,INIT FIU,FlagOps is back and the mission is live! Build your squad (up to 4) and get ready to take on the ultimate cybersecurity challenge!   🗓️ Apply by Nov 17 📍 PG6 116 🔗 go.fiu.edu/flagops  Are you in? 👀,0,11/15/2025 15:05,https://www.instagram.com/reel/DRFwLGtj5Ls/,IG reel,,Lifetime,4607,2559,81,8,0,2,7
18210983545313014,17841406860905948,init.fiu,INIT FIU,Build an AI that detects emotions and objects in real time and walk out with a project you can show off 🔥  #init #floridainternationaluniversity #artificialintelligence #technology,0,11/16/2025 19:14,https://www.instagram.com/p/DRIxc7kD_Xh/,IG carousel,,Lifetime,3658,822,33,14,0,0,4
17990076221897659,17841406860905948,init.fiu,INIT FIU,"Come explore advanced Arduino concepts with us and dive deeper into IoT, sensors, and more!  📅 Wednesday, November 19 | 3:30–5:30 PM 📍 VH 131  #init #fiu #technology #computerscience #arduino #hardwareengineering",0,11/17/2025 11:58,https://www.instagram.com/p/DRKkWy1juYw/,IG carousel,,Lifetime,3731,934,23,3,0,0,0
18071746190348781,17841406860905948,init.fiu,INIT FIU,CE problems require CE solutions.   #weareinit #computerscience #technology,0,11/17/2025 14:00,https://www.instagram.com/reel/DRKyS-kCT7m/,IG reel,,Lifetime,7025,3504,232,35,0,0,12
18093593344884320,17841406860905948,init.fiu,INIT FIU,Dump your situationship and sign up for FlagOps! 🚩  📆 Apply by TONIGHT! 📍VH 131 🔗 go.fiu.edu/flagops  #weareinit #technology #capturetheflag,0,11/19/2025 13:14,https://www.instagram.com/reel/DRP2SHjD2xL/,IG reel,,Lifetime,3743,2027,72,13,0,5,1
18070886609060866,17841406860905948,init.fiu,INIT FIU,We heard some of you are still interested…  We decided to open e-board roles again and decided to expand our team to fit everyone’s interest!  Apply now as we will be checking applications on a daily basis 🤭  #floridainternationaluniversity #init #computersciencestudent  #team,0,11/26/2025 20:46,https://www.instagram.com/p/DRir-_dDKws/,IG carousel,,Lifetime,6381,1782,92,14,0,0,11
18543447277061313,17841406860905948,init.fiu,INIT FIU,"If you need a push to study for finals this is it, come get work done with us! 📚  #floridainternationaluniversity #finalsweek #initfiu #study #computerscience",0,12/01/2025 15:24,https://www.instagram.com/p/DRu_FUfj68f/,IG carousel,,Lifetime,3435,875,34,1,0,0,0
18341805817229353,17841406860905948,init.fiu,INIT FIU,"It’s time — Demo Day is here! 🚀 Join us as we wrap up the semester with good vibes, great people, and the incredible projects our teams have been building all season.  Come celebrate, get inspired, and see what INIT students have created! 📅 Friday, December 5 🕔 5–7 PM 📍 PG6 116  Let’s finish the year strong — see you there! 🔥  #init #fiu #demoday #projects #computing #innovation",0,12/02/2025 14:30,https://www.instagram.com/p/DRxdrblD9Ir/,IG carousel,,Lifetime,5046,1657,86,9,0,0,2
18079617869137349,17841406860905948,init.fiu,INIT FIU,Demo Day was last Friday and our teams showed off some seriously impressive projects! 🤩  Which one was your favorite?  #weareinit #computerscience #cybersecurity #womenintech #artificialintelligence #floridainternationaluniversity,0,12/08/2025 14:00,https://www.instagram.com/reel/DSA2_PdkX4T/,IG reel,,Lifetime,7061,4434,171,36,0,12,12
17847031668616708,17841406860905948,init.fiu,INIT FIU,Your yearly wrap is here! INIT Edition 💛  It has been our pleasure hosting you this year and we hope to continue to be part of your personal and professional development. To a new year of continued growth with INIT by your side!  #init #floridainternationaluniversity #wrap #y#spotifywrapped,0,12/08/2025 17:28,https://www.instagram.com/p/DSBO3Slj5qq/,IG carousel,,Lifetime,4579,1264,74,1,0,0,1
17890188393391391,17841406860905948,init.fiu,INIT FIU,Ever thought about leading your own team? 👥  This is your chance to not only lead but gain real world experience that you can share on your resume.  Add this to your new year’s resolution by registering today💫  #floridainternationaluniversity #weareinit #newyearsresolution #resume,0,12/12/2025 13:30,https://www.instagram.com/p/DSLGyP4kaIy/,IG carousel,,Lifetime,4221,1284,64,20,0,1,1
17900497308359284,17841406860905948,init.fiu,INIT FIU,"We’re kicking off the spring the right way ‼️ Join us at our Spring Kickoff Meeting to meet the community, learn what INIT has planned, and start the semester strong in tech.  Whether you’re new or returning, this is the place to be. 📅 Friday, January 9 | 3–5 PM 📍 GL 100  P.S. Yes… there will be Chick-fil-A 👀🐔  #init #fiu #fiuhonors #technology #computerscience",0,01/06/2026 15:02,https://www.instagram.com/p/DTLpK8FD6HU/,IG carousel,,Lifetime,15043,6897,290,37,7,11,10
18095079406917800,17841406860905948,init.fiu,INIT FIU,"If they say it’s for INIT, you already know 👀 GBM loading…  📅 Friday, January 9 🕒 3–5 PM 📍 GL 100  Pull up and kick off the semester with us 🚀  #init #fiu #technology #spring #computerscience",0,01/07/2026 15:41,https://www.instagram.com/reel/DTOSHwmEXwo/,IG reel,,Lifetime,6338,2765,126,14,0,10,0
18301666201282310,17841406860905948,init.fiu,INIT FIU,"Will You Be There? 👀  📅 Friday, January 9 🕒 3–5 PM 📍 GL 100  #init #fiu #technology #spring #computerscience",0,01/08/2026 14:37,https://www.instagram.com/reel/DTQvu7AD8Vl/,IG reel,,Lifetime,4399,2405,87,21,0,3,1
17951702426932521,17841406860905948,init.fiu,INIT FIU,"Not sure where to start in tech?🧐 Join us to explore different career paths in tech and find what fits you best.  📅 Tuesday, January 13 🕒 2:30–3:30 PM 📍 INV1 302  Open to everyone — pull up and learn more 🚀  #init #fiu #reach #computerscience #technology",0,01/12/2026 09:00,https://www.instagram.com/p/DTach2EjbKx/,IG carousel,,Lifetime,3211,1090,58,6,0,0,5
18051892589416523,17841406860905948,init.fiu,INIT FIU,"Join us for our Intro to GitHub Workshop and learn the platform used by real-world software teams.  📅 Thursday, January 15 🕓 4–6 PM 📍 VH 131  Open to everyone — no experience required 🚀  #init #fiu #github #technology #computerscience",0,01/13/2026 12:00,https://www.instagram.com/p/DTdScuaDmo-/,IG carousel,,Lifetime,2598,900,49,4,0,0,5
18079517039213068,17841406860905948,init.fiu,INIT FIU,Meet the 2026 executive board at INIT! 🙌🙌  #weareinit #fiu #computerscience #technology #eboard,0,01/14/2026 12:30,https://www.instagram.com/reel/DTf-Ki6jr-X/,IG reel,,Lifetime,7233,4173,194,51,0,14,13
18547996915020357,17841406860905948,init.fiu,INIT FIU,"UPLIFT is back and mentor applications are OPEN for Spring 26. 🙌🤝  Get trained, lead weekly workshops, and help other students level up through mentorship.💻  #init #fiu #tech #technology #uplift",0,01/14/2026 16:21,https://www.instagram.com/p/DTgYkjGD4it/,IG carousel,,Lifetime,2644,940,50,3,0,0,4
18067289618552261,17841406860905948,init.fiu,INIT FIU,Intro to Robotics is here. 🤖  Come learn Arduino basics and bring your first build to life.✨  #fiu #hardware #arduino #explore #init,0,01/15/2026 15:00,https://www.instagram.com/p/DTi0C8eDs_o/,IG carousel,,Lifetime,1833,651,37,1,0,0,1
17897173800379549,17841406860905948,init.fiu,INIT FIU,"Explore is back for Spring 26 and applications are OPEN.  Pick a track (AI/ML, Game Dev, Hardware, Web Dev), learn the basics, and build something real with us.  #fiu #explore #init #gamedev #webdevelopment",0,01/15/2026 16:55,https://www.instagram.com/p/DTjBRpiDybZ/,IG carousel,,Lifetime,2193,804,46,4,0,0,3
17976482813972384,17841406860905948,init.fiu,INIT FIU,"IGNITE is back 🔥 If you’ve ever wanted to teach, give back, and grow your skills at the same time, this one’s for you. Applications for Spring ’26 are now open, and we’re looking for people ready to make an impact.  Apply now:  🔗 go.fiu.edu/IgniteApplication-ig  #fiu #ignite #fiuhonors #init #teach",0,01/16/2026 12:12,https://www.instagram.com/p/DTlFq4QDqqU/,IG carousel,,Lifetime,2136,746,44,6,0,0,1
18074772455067941,17841406860905948,init.fiu,INIT FIU,"Curious about teaching code and making an impact? 👀  Come learn how IGNITE_ lets you grow your skills by helping others grow theirs. Low pressure, good vibes, real experience 💚  #fiu #ignite #init #teach #community",0,01/16/2026 15:00,https://www.instagram.com/p/DTlY2Rbjkoe/,IG carousel,,Lifetime,2775,995,51,2,0,0,1
17929056804188830,17841406860905948,init.fiu,INIT FIU,Team Lead applications for Build are now open! ⚙️👩🏻‍💻  Lead a team project from idea to launch in 9 weeks.  Apply now:  🔗 go.fiu.edu/buildlead  #computerscience #weareinit #technology #fiu,0,01/17/2026 12:00,https://www.instagram.com/reel/DTnpCdADlK2/,IG reel,,Lifetime,2937,1537,106,4,0,0,4
17995465793728193,17841406860905948,init.fiu,INIT FIU,"Ever wondered how people actually land internships at Microsoft, Google, Amazon, and more? Ask them directly! 🤷🏻‍♀️💡  Join us at the init Tech Intern Panel and ask away!  #fiu #weareinit #technology",0,01/17/2026 15:00,https://www.instagram.com/p/DTn9pppjhwW/,IG carousel,,Lifetime,4784,1522,114,9,0,0,16
17913687069275624,17841406860905948,init.fiu,INIT FIU,We’re looking for… 👀  Ignite Teachers!  💚 Apply now for the chance to give back to the community while growing your own skills.  🔗 go.fiu.edu/IgniteApplication-ig  🗓️ Join us for our Mixer on Jan 22nd from 5-7pm at VH 131  #fiu #ignite #computerscience #technology #community,0,01/20/2026 12:08,https://www.instagram.com/reel/DTvXk5ujlR_/,IG reel,,Lifetime,6360,3245,141,20,0,8,3
18402948001134408,17841406860905948,init.fiu,INIT FIU,"Looking for guidance, support, and a community that’s got your back?  Uplift is here 💗 Applications are now open.  #uplift #init #mentee #computerscience #tech",0,01/20/2026 15:21,https://www.instagram.com/p/DTvueuTjzii/,IG carousel,,Lifetime,2914,996,72,15,0,0,4
18072663839119116,17841406860905948,init.fiu,INIT FIU,Where mentorship begins 🤝 Uplift pairing mixer is the start of it all.  #fiu #uplift #tech #mentor #computerscience,0,01/21/2026 15:50,https://www.instagram.com/p/DTyWiz1jyLV/,IG carousel,,Lifetime,2160,785,40,3,0,0,3
18059276489673321,17841406860905948,init.fiu,INIT FIU,Build something real. Build it with a team. 🚀 Applications are open—let’s get to work.  #fiu #build #init #member #tech,0,01/22/2026 15:05,https://www.instagram.com/p/DT02REmDzC0/,IG carousel,,Lifetime,2400,823,39,7,1,0,6
17979787451963694,17841406860905948,init.fiu,INIT FIU,"Digital signals, real hardware. Come build and see it work 🔌🤖  #fiu #hardware #robotics #init #explore",0,01/22/2026 16:00,https://www.instagram.com/p/DT08jN0D8mc/,IG carousel,,Lifetime,2396,835,52,6,2,0,2
18549620302045341,17841406860905948,init.fiu,INIT FIU,"Brunch 🤝 Tech 🤝 Good conversations Pull up, meet the E-Board, and learn what INIT’s all about 🙌  🔗 Sign up: https://go.fiu.edu/brunch-ig  #fiu #init #brunch #tech #networking",0,01/23/2026 15:00,https://www.instagram.com/p/DT3ac7MjjmQ/,IG carousel,,Lifetime,3627,1251,65,7,0,3,2
18084225341141524,17841406860905948,init.fiu,INIT FIU,"Curious what teams are building this semester? 👀 Meet the leads, hear about their projects, and get inspired.  #fiu #build #projects #webdev #gamedev",0,01/26/2026 16:57,https://www.instagram.com/p/DT_WO2kD8kh/,IG carousel,,Lifetime,3522,1491,54,8,2,2,4
18152196094432336,17841406860905948,init.fiu,INIT FIU,Meet the E-Board + Brunch. Dog included. 🥞  🔗go.fiu.edu/brunch-ig  🗓️Join us for brunch on Thursday at 3:30 p.m. VH131!!!  #fiu #brunch #computerscience #eboard #tech,0,01/27/2026 13:56,https://www.instagram.com/reel/DUBmEhjj3Ua/,IG reel,,Lifetime,6962,4196,145,22,0,9,7
18025191887790847,17841406860905948,init.fiu,INIT FIU,"Making hardware come alive! Learn how sensors and Arduino help machines see, feel, and react to the real world 🤖✨  #fiu #hardware #robotics #init #explore",0,01/27/2026 15:18,https://www.instagram.com/p/DUBvrWUj-Ov/,IG carousel,,Lifetime,2378,823,40,3,0,1,3
18110213302578194,17841406860905948,init.fiu,INIT FIU,"If the sky says it, you gotta listen 👀  Team Lead Mixer is calling — come vibe, meet the leads, and see what’s cooking 🚀  🔗go.fiu.edu/buildmixer-ig  #fiu #computerscience #technology #build #init",0,01/29/2026 15:04,https://www.instagram.com/reel/DUG3gIQj2VX/,IG reel,,Lifetime,3996,2041,85,15,0,0,3
17906470101343432,17841406860905948,init.fiu,INIT FIU,"Ready to level up your interview game? 🚀  Reach applications are now open!  Learn technical interview prep, sharpen your career readiness skills, and get ready to ace that interview and land real opportunities.💼  🔗go.fiu.edu/reachinterest-ig  #init #reach #tech #leetcode",0,02/02/2026 15:01,https://www.instagram.com/p/DURKgNPjwjT/,IG carousel,,Lifetime,2186,773,30,3,0,0,3
