media_id,pull_date,caption,media_type,product_type,permalink,timestamp,like_count,comments_count,reach,likes,comments,saved,shares,total_interactions,views,avg_watch_time_sec,total_watch_time_sec,post_type,publish_date_est,publish_year,publish_month,publish_month_name,publish_weekday,publish_hour_est,publish_time_label,engagement_rate,engagement_rate_followers,rewatch_rate,profile_visits,follows
17944080506952108,2026-08-16,You won’t want to miss out on this!! ⭐️  Register for this event on our link in the bio  #weareinit #computerscience #aws #amazon #womenintech #floridainternationaluniversity #cybersecurity,VIDEO,REELS,https://www.instagram.com/reel/DGyjtVpxFOH/,2025-03-04T20:01:06+0000,137,17,2181,137,17,6,37,197,4335,12.37,31409.21,IG reel,2025-03-04,2025,3,March,Tuesday,15,3 PM,9.033,3.332,1.988,,
17881208637250001,2026-08-16,"Shape the future of INIT—Committee Applications Now Open! 🚀  Ready to make an impact? Join an INIT committee and help shape the future of our community! Whether you’re passionate about building, marketing, outreach, or engagement, there’s a place for you.  ✅ Gain leadership experience ✅ Work with an amazing team ✅ Help bring INIT’s vision to life  This is your chance to step up and be part of something bigger. Apply now and take INIT to the next level!  #init #LeadWithINIT #CommitteeApplications #techcommunity #innovation #letsbuild #jointheteam",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DGyPhx9tP0K/,2025-03-04T22:00:00+0000,142,2,1825,142,2,10,14,168,3955,,,IG carousel,2025-03-04,2025,3,March,Tuesday,17,5 PM,9.205,2.841,2.167,43.0,0.0
18036986495235753,2026-08-16,"Flag Ops Deployed—will you answer the call? 🎯  The mission is almost here! Be there as we infiltrate, exploit, and capture, setting the stage for what’s to come and kicking things off in a big way. This is just the beginning—don’t miss your chance to be part of it from day one!  Only for those ready to dominate the battlefield—see you on the front lines! ⚡🏴‍☠️  #CTF #FlagOps #missionready #hackthesystem #comingsoon",IMAGE,FEED,https://www.instagram.com/p/DG1WmX_OeKl/,2025-03-05T22:00:00+0000,54,1,992,54,1,3,6,64,2001,,,IG image,2025-03-05,2025,3,March,Wednesday,17,5 PM,6.452,1.082,2.017,20.0,0.0
18058919530859558,2026-08-16,Want to build a portfolio website but don’t know where to start? We got you!   Join our Portfolio Building w/ HTML workshop and learn how to structure your site using HTML elements. No experience needed—just bring your creativity and let’s get coding! 💻✨  Open to everyone—see you there!  #WebDev #PortfolioGoals #FIU #WeAreINIT #LearnToCode #HTMLBasics #TechSkills #studentlife #computerscience #informationtechnology #cybersecurity,CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DG5wsLbOUaU/,2025-03-07T15:05:00+0000,54,0,963,54,0,7,11,72,2211,,,IG carousel,2025-03-07,2025,3,March,Friday,10,10 AM,7.477,1.218,2.296,14.0,0.0
18087029242593240,2026-08-16,"You went to THAT workshop?! 🤖🔥 Relive the action from our ‘Build Your Own Mini Robot’ event! From circuits to coding, we brought robots to life.  #weareinit #initexplore #robot #robotics #hardware",VIDEO,REELS,https://www.instagram.com/reel/DG6U_AQPYn3/,2025-03-07T20:25:53+0000,83,0,1376,83,0,2,11,97,2837,7.54,13920.49,IG reel,2025-03-07,2025,3,March,Friday,15,3 PM,7.049,1.64,2.062,,
17926741581033781,2026-08-16,"Want to make games but don’t know where to start? Right now, you’re just jumping around like Mario without a platform—let’s fix that! 🍄🎮  Join Game Dev 101 and learn how to set up your tools and start building your own games. No experience needed—just bring your creativity and maybe a fire flower for extra power. 🔥💻  Open to everyone—don’t get stuck in a tutorial level forever! 🚀  #gamedev #levelup #FIU #WeAreINIT #1UpYourSkills #techskills #gamedevelopment #studentlife",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DG8isjqOHgp/,2025-03-08T17:00:00+0000,31,0,744,31,0,1,17,49,1885,,,IG carousel,2025-03-08,2025,3,March,Saturday,12,12 PM,6.586,0.829,2.534,11.0,0.0
18051884129233844,2026-08-16,"Does your portfolio look like a Google Doc? 😬 No worries—we got you!  Join Portfolio Styling w/ CSS and learn how to turn your plain website into a stylish masterpiece. Beginners are more than welcome—no experience needed, just bring your creativity (and maybe say goodbye to Comic Sans forever). 🎨💻  Open to everyone—because bad design is a crime! 🚀  #cssglowup #FIU #WeAreINIT #learntocode #webdev #techskills #beginnerswelcome #stylematters",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DG_BuPJuW2c/,2025-03-09T16:10:00+0000,62,2,1000,62,2,3,7,74,2334,,,IG carousel,2025-03-09,2025,3,March,Sunday,12,12 PM,7.4,1.251,2.334,11.0,0.0
18081579787623986,2026-08-16,We made this video so you’d stop procrastinating. 👀 Now go sign up! 🚀  No experience needed—just bring your creativity and join our awesome events!  #computerscience #init #fiu #technology #event #awesome #weareinit,VIDEO,REELS,https://www.instagram.com/reel/DHEu_zNvUfN/,2025-03-11T21:28:45+0000,60,11,1364,60,11,4,2,77,2997,6.38,11470.66,IG reel,2025-03-11,2025,3,March,Tuesday,17,5 PM,5.645,1.302,2.197,,
18100290217504171,2026-08-16,"Think you’ve got what it takes to dominate Game Day? 🎮🔥 Let’s find out!  Join us for an epic showdown of games, fun, and friendly competition! Whether you’re a casual player or a reigning champ, there’s a spot for you at the table. Bring your skills, your strategy, and maybe a little bit of luck! 🎱🏆  Tuesday, March 18 | 4–6 PM | GC Game Room  Open to everyone—because game night is better with a crowd! 🚀",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHGu-UsuDCj/,2025-03-12T16:00:00+0000,68,0,1049,68,0,0,16,84,2406,,,IG carousel,2025-03-12,2025,3,March,Wednesday,12,12 PM,8.008,1.421,2.294,18.0,0.0
18160842421340232,2026-08-16,Game preparation starts now ‼️  We have officially launched our New Capture the Flag Hackathon & it’s open to everyone!  Register for FlagOps now- Link is in our bio 🔥  #weareinit #capturetheflag #hackathon #cybersecurity #womenintech #computerscience,VIDEO,REELS,https://www.instagram.com/reel/DHOUaCEJ88X/,2025-03-15T14:54:31+0000,140,15,2350,140,15,6,25,186,4500,8.2,23029.44,IG reel,2025-03-15,2025,3,March,Saturday,10,10 AM,7.915,3.146,1.915,,
18117205126450482,2026-08-16,"Does your coding portfolio still have 200 lines of “print(‘Hello, World!’)”? 😬 No worries—we got you!  Join CREATE FLAPPY BIRD: GAME LOOP and learn how to build an endless loop script to bring your own Flappy Bird to life! 🕹️🐦  No experience needed—just bring your curiosity (and maybe prepare to rage quit when your bird keeps crashing). 🚀💻  Open to everyone—because game dev should be fun (even if Flappy Bird makes you cry). 😭🔥  #gamedeveloper #FIU #WeAreINIT #codingworkshops #flappybird #learntocode #techskills",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHTm6hrOWxl/,2025-03-17T16:00:00+0000,41,0,838,41,0,4,13,58,2088,,,IG carousel,2025-03-17,2025,3,March,Monday,12,12 PM,6.921,0.981,2.492,9.0,0.0
17857711653330640,2026-08-16,"Does AI still feel like magic to you? 🎩✨ No worries—we got you!  Join ARTIFICIAL INTELLIGENCE 101 and learn the basics of Python, set up essential tools, and test your skills with a fun review game! 🧠💻  No prior experience needed—just bring your curiosity (and maybe let AI do your homework… just kidding, or are we? 🤖).  Open to everyone—because understanding AI is the future! 🚀🔥  #AI101 #FIU #WeAreINIT #learnai #pythonbasics #techskills #futureready #machine learning",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHTm7tOOByY/,2025-03-17T16:00:00+0000,57,1,819,57,1,4,14,76,2035,,,IG carousel,2025-03-17,2025,3,March,Monday,12,12 PM,9.28,1.285,2.485,11.0,0.0
17982923270665316,2026-08-16,"🤖 Ever wanted to build your own robot army? (Just for fun, of course… 😏) No worries—we got you!  Join ROBOTICS 101 and learn the basics of robotics, electronics, and Arduino! Whether you’re a total beginner or already dreaming of building your own R2-D2, this workshop is for you! 🔧⚡  No experience needed—just bring your curiosity (and maybe a backup plan in case your robot takes over).  Open to everyone—because the future is robotic! 🚀🔥  #Robotics101 #FIU #WeAreINIT #arduino #learnelectronics #techskills #buildthefuture",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHWLxIrpwVe/,2025-03-18T16:00:00+0000,37,0,676,37,0,2,7,46,1786,,,IG carousel,2025-03-18,2025,3,March,Tuesday,12,12 PM,6.805,0.778,2.642,13.0,0.0
18387429880116082,2026-08-16,"🚀 Preparing for tech interviews? Capital One is here to help you land that dream job—and yes, there’s free Chick-fil-A too! 👀🍗  Join TECH INTERVIEW PREP to get insider tips, strategies, and confidence for your next coding interview. Because great prep = great results! 💻🔥  Open to everyone—because nailing an interview should be as satisfying as free food. 😉  #techinterviewprep #FIU #WeAreINIT #capitalone #codinginterview #acetheinterview #techcareers",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHYwjREudSY/,2025-03-19T16:00:00+0000,68,0,1182,68,0,2,20,90,3517,,,IG carousel,2025-03-19,2025,3,March,Wednesday,12,12 PM,7.614,1.522,2.975,5.0,2.0
17931842198901092,2026-08-16,"🚀 Is your portfolio looking a little… basic? Time for an upgrade!  Join UPGRADE PORTFOLIO W/ JAVASCRIPT and learn how to add interactivity, animations, and cool effects to make your portfolio stand out! 💻✨  No experience? No problem! Just bring your creativity and get ready to level up. 🚀🔥  Open to everyone—because your portfolio should work as hard as you do! 😉  #javascriptmagic #FIU #WeAreINIT #codingworkshop #webdev #portfolioglowup #learntocode",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHbVTlROs-W/,2025-03-20T16:00:00+0000,42,0,692,42,0,1,0,43,1906,,,IG carousel,2025-03-20,2025,3,March,Thursday,12,12 PM,6.214,0.727,2.754,8.0,0.0
18058457093020333,2026-08-16,"Tech Interviews + Free Chick-fil-A? Say Less! 👀🍗  Got a tech interview coming up? Or just here for the free food? Either way, we got you!  Join TECH INTERVIEW PREP with Capital One and learn how to ace your interviews while enjoying some Chick-fil-A. 💻🔥  📍 Insider tips 📍 Practice strategies 📍 Free food—because why not?  Don’t miss out! Register now through the link in our bio! 🚀  #capitalone #techinterview #codinginterview #techcareer #interview #networking #computerscience",VIDEO,REELS,https://www.instagram.com/reel/DHedI_4PZxG/,2025-03-21T21:10:59+0000,111,2,1657,111,2,15,21,149,3286,10.06,21257.36,IG reel,2025-03-21,2025,3,March,Friday,17,5 PM,8.992,2.52,1.983,,
18083766418615761,2026-08-16,"🤖 Thinking about getting into AI but don’t know where to start? No worries—we got you!  Join AI FUNDAMENTALS and learn about data types, AI models, and K-Nearest Neighbors (KNNs)! 📊🧠  No experience needed—just bring your curiosity (and maybe let AI predict your future while you’re at it). 🚀💻  Open to everyone—because understanding AI is the future! 🔥  #AIFundamentals #FIU #WeAreINIT #machinelearning #techskills #learnai #futureready",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHge_PRu1tz/,2025-03-22T16:00:00+0000,38,0,782,38,0,2,2,42,2103,,,IG carousel,2025-03-22,2025,3,March,Saturday,12,12 PM,5.371,0.71,2.689,17.0,0.0
18017658368691400,2026-08-16,"The battlefield is set. Are you ready to secure the flag? 🚨  INIT presents FlagOps—our official Capture The Flag (CTF) competition! 🚩  This competition will push you to think critically, work under pressure, and uncover vulnerabilities—just like real cybersecurity professionals.  Think you’ve got what it takes? Register now and dominate the battlefield! 🔥  #hackathon #capturetheflag #competition #winprizes #floridainternationaluniversity #weareinit",IMAGE,FEED,https://www.instagram.com/p/DHlog0JPW5d/,2025-03-24T16:00:00+0000,24,0,756,24,0,1,8,33,1812,,,IG image,2025-03-24,2025,3,March,Monday,12,12 PM,4.365,0.558,2.397,9.0,0.0
18305162254230975,2026-08-16,"If you’ve ever been stuck in a queue or stacked with assignments… you’re halfway there.  Come learn how stacks and queues actually work (in code, not in life). We’ll walk you through it with fun, hands-on coding—no stress, just good logic. 💻✨  #INITReach #StacksAndQueues #CSConcepts #LearnToCode #FIU #WeAreINIT #TechWorkshop #CodingMadeFun #computerscience",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHoNVHXOAJ5/,2025-03-25T16:00:00+0000,43,1,716,43,1,1,2,47,2005,,,IG carousel,2025-03-25,2025,3,March,Tuesday,12,12 PM,6.564,0.795,2.8,12.0,0.0
18076427752703248,2026-08-16,"Ever wondered how games make characters jump, fall, or flap just right?  In this workshop, you’ll break down the player physics behind Flappy Bird and build it yourself from the ground up. Let’s turn gravity into code!   #weareinit #floridainternationaluniversity #gamedeveloper #computerscience #cybersecurity",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHqyIMmOYGh/,2025-03-26T16:00:00+0000,23,0,740,23,0,2,4,29,1968,,,IG carousel,2025-03-26,2025,3,March,Wednesday,12,12 PM,3.919,0.49,2.659,5.0,0.0
18081100798649818,2026-08-16,"Want to try building something real with code? We’ve got you. 👾  Join us for Intro to Arduino— A hands-on workshop where you’ll learn the basics and start playing around with hardware. No experience? No problem. Just show up and start making cool stuff. ⚙️  It’s fun, beginner-friendly, and open to everyone!  #INITExplore #ArduinoWorkshop #HandsOnTech #FIU #WeAreINIT #BuildSomethingCool #fiu",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHvnHaGJek3/,2025-03-28T13:00:00+0000,57,0,820,57,0,3,15,75,2234,,,IG carousel,2025-03-28,2025,3,March,Friday,9,9 AM,9.146,1.268,2.724,14.0,0.0
18002062406751974,2026-08-16,Drop any questions you want to ask our INIT leaders! ⬇️  Next week they will be answering all your questions to help you navigate the world of internships. 🔍   #weareinit #computerscience #womenintech #career #internships #floridainternationaluniversity #fiu,VIDEO,REELS,https://www.instagram.com/reel/DHwK5YxJRCD/,2025-03-28T18:25:32+0000,104,6,1337,104,6,8,9,127,3157,10.83,21213.31,IG reel,2025-03-28,2025,3,March,Friday,14,2 PM,9.499,2.148,2.361,,
17899222683168770,2026-08-16,"Ever look at your electricity bill and think, “how did it get that high?”  Now’s your chance to build an AI model that helps predict it! Join us for a hands-on workshop where we’ll walk you through creating your own Electricity Bill Price Predictor using AI tools—no prior experience needed. ⚡💻  #INITExplore #AIBasics #ElectricityBillPredictor #FIU #WeAreINIT #HandsOnLearning #TechWorkshop",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHyL3NTJaBk/,2025-03-29T13:00:00+0000,47,0,1218,47,0,3,6,56,2910,,,IG carousel,2025-03-29,2025,3,March,Saturday,9,9 AM,4.598,0.947,2.389,13.0,0.0
17886253620240384,2026-08-16,"Ready to take your Flappy Bird game to the next level?🐥  Come through for Creating Flappy Bird: Game Mode—we’re building full-on Flappy clones, talking game logic, and yes… there will be pizza. Oh, and you might even snag some exclusive Explore merch. 🍕✨  #INITExplore #GameDevWorkshop #FlappyBirdClone #FIU #WeAreINIT #CodeAndCreate #PizzaAndProjects #TechWorkshops",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DHzJrUQJsA9/,2025-03-29T22:00:00+0000,24,0,675,24,0,2,2,28,2137,,,IG carousel,2025-03-29,2025,3,March,Saturday,18,6 PM,4.148,0.474,3.166,10.0,0.0
18065651554778428,2026-08-16,"Trying to land that dream tech internship but not sure where to start? We got you!  Come to our Tech Intern Panel and hear directly from students who’ve interned at companies like Google, UKG, NVIDIA & Capital One. 💼🤭  Get real advice, ask your questions, and leave with tips you won’t find on Google.  #INITReach #TechInternPanel #InternshipTips #FIU #WeAreINIT #CareerGrowth #RealTalk #StudentTolntern",CAROUSEL_ALBUM,FEED,https://www.instagram.com/p/DH8gRRxuZRr/,2025-04-02T13:01:03+0000,58,0,1232,58,0,4,7,69,3003,,,IG carousel,2025-04-02,2025,4,April,Wednesday,9,9 AM,5.601,1.167,2.438,28.0,0.0
